job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,posted_year,company_size,salary_mid,salary_range,role_category,period_type,market_total_ai_jobs,market_avg_salary_usd,market_remote_percentage,market_top_skill
K3G84UTDD2EC,Machine Learning Engineer,Startup,Finance,Canada,Remote,Remote,Senior,5,153495,168126,2022,Large,160810.5,14631.0,Engineering,Historical,29777,113169,73,SQL
V7C9HX3D43E7,Data Scientist,Startup,Education,Australia,Sydney,Onsite,Senior,5,147096,178738,2023,Medium,162917.0,31642.0,Analytics,Historical,18251,134856,62,Scikit-learn
M6JQFWWXR5RD,Data Analyst,Startup,Retail,USA,Seattle,Hybrid,Entry,0,53267,86058,2026,Large,69662.5,32791.0,Analytics,Projected,49563,88686,29,Scikit-learn
92MTR6SNGLH6,AI Researcher,Startup,Retail,India,Delhi,Onsite,Entry,0,58674,76712,2026,Large,67693.0,18038.0,Analytics,Projected,78139,97930,65,AWS
IIT2018U9N79,Machine Learning Engineer,Startup,Finance,India,Remote,Remote,Entry,0,59707,75420,2026,Large,67563.5,15713.0,Engineering,Projected,78139,97930,65,AWS
ZMUF8438TGBC,Applied Scientist,Startup,Tech,Australia,Brisbane,Hybrid,Entry,0,58625,80662,2020,Medium,69643.5,22037.0,Analytics,Historical,70178,160724,49,Azure
MG25CFZFDSNC,MLOps Engineer,Research Lab,Retail,Canada,Remote,Remote,Entry,0,59601,68310,2022,Medium,63955.5,8709.0,Engineering,Historical,29777,113169,73,SQL
0PXRLZU6WMX3,Data Analyst,MNC,Healthcare,Germany,Remote,Remote,Entry,0,52086,70823,2025,Small,61454.5,18737.0,Analytics,Projected,61307,76942,79,Azure
BV78HU7F0I9G,Data Scientist,Research Lab,Healthcare,Australia,Melbourne,Onsite,Senior,5,147317,155373,2022,Small,151345.0,8056.0,Analytics,Historical,19255,160260,26,R
JDAN085RNTDR,Applied Scientist,Research Lab,Finance,India,Bangalore,Onsite,Mid,2,92664,119787,2020,Small,106225.5,27123.0,Analytics,Historical,61572,141737,63,Python
JDM5FC79M96Z,Data Analyst,Research Lab,Finance,Germany,Remote,Remote,Mid,2,99950,119227,2021,Small,109588.5,19277.0,Analytics,Historical,17048,108568,78,Azure
OT7TXKDOTRBA,Data Scientist,MNC,Education,USA,San Francisco,Hybrid,Entry,0,57869,71542,2020,Small,64705.5,13673.0,Analytics,Historical,78050,109581,81,Python
KC4LORXDTG5N,Data Analyst,Startup,Healthcare,India,Remote,Remote,Senior,5,147204,170239,2022,Small,158721.5,23035.0,Analytics,Historical,32285,155432,67,NLP
1YDMT8VT43PT,Data Analyst,Research Lab,Finance,Germany,Berlin,Onsite,Entry,0,57803,74792,2020,Medium,66297.5,16989.0,Analytics,Historical,30183,135985,69,Scikit-learn
USU9F8Q8GHGB,Data Scientist,Research Lab,Retail,Australia,Remote,Remote,Senior,5,143308,175552,2021,Large,159430.0,32244.0,Analytics,Historical,50035,81059,30,Python
NOLJQ52WSPOF,Applied Scientist,Research Lab,Tech,Germany,Berlin,Hybrid,Entry,0,51730,83438,2026,Small,67584.0,31708.0,Analytics,Projected,21320,150323,68,PyTorch
JXURGOWYOO5Y,Data Scientist,Research Lab,Retail,Germany,Hamburg,Onsite,Mid,2,94400,117204,2020,Medium,105802.0,22804.0,Analytics,Historical,30183,135985,69,Scikit-learn
4Y9IK01L0VDP,Data Analyst,Research Lab,Retail,Germany,Hamburg,Hybrid,Mid,2,102443,121924,2026,Medium,112183.5,19481.0,Analytics,Projected,21320,150323,68,PyTorch
LSE45BG34IQ7,MLOps Engineer,Startup,Healthcare,USA,San Francisco,Onsite,Entry,0,56035,80211,2024,Medium,68123.0,24176.0,Engineering,Historical,18847,103070,63,AWS
BNVG5VMF60YK,Data Analyst,Startup,Finance,Australia,Remote,Remote,Senior,5,153989,173751,2026,Small,163870.0,19762.0,Analytics,Projected,57347,108156,71,GCP
HXS58YREG2IV,AI Researcher,Research Lab,Healthcare,India,Hyderabad,Onsite,Senior,5,146943,167336,2026,Medium,157139.5,20393.0,Analytics,Projected,78139,97930,65,AWS
KSWVA984UVKY,Data Analyst,Startup,Healthcare,UK,London,Hybrid,Mid,2,94529,125991,2022,Medium,110260.0,31462.0,Analytics,Historical,39831,85227,84,PyTorch
F1622VXYZX9J,Data Analyst,MNC,Retail,Germany,Hamburg,Onsite,Entry,0,62070,66157,2024,Large,64113.5,4087.0,Analytics,Historical,48433,131697,40,Computer Vision
0IT26YS445GD,Machine Learning Engineer,Research Lab,Healthcare,Canada,Remote,Remote,Mid,2,101881,123318,2026,Small,112599.5,21437.0,Engineering,Projected,4000,164795,54,PyTorch
II5P5NVQEBWU,Applied Scientist,Startup,Retail,Australia,Brisbane,Hybrid,Entry,0,64572,71374,2024,Small,67973.0,6802.0,Analytics,Historical,23885,143568,71,SQL
O5F9M969F5GC,AI Researcher,Research Lab,Finance,Australia,Brisbane,Hybrid,Mid,2,95134,125791,2020,Small,110462.5,30657.0,Analytics,Historical,70178,160724,49,Azure
UF22EPPPRAT0,Data Scientist,MNC,Education,UK,London,Hybrid,Entry,0,53122,65587,2025,Small,59354.5,12465.0,Analytics,Projected,15927,140333,83,AWS
YMENVG3KK0VM,MLOps Engineer,Startup,Healthcare,Australia,Sydney,Onsite,Entry,0,64768,81062,2022,Small,72915.0,16294.0,Engineering,Historical,19255,160260,26,R
I9HASEZ2NX1W,Applied Scientist,Startup,Tech,India,Bangalore,Hybrid,Entry,0,60708,65646,2020,Large,63177.0,4938.0,Analytics,Historical,61572,141737,63,Python
EJZHYAPDSWZP,Data Scientist,Research Lab,Education,USA,Seattle,Hybrid,Mid,2,91928,114263,2020,Small,103095.5,22335.0,Analytics,Historical,78050,109581,81,Python
HJSHZKBRH7LA,MLOps Engineer,Startup,Tech,UK,Remote,Remote,Senior,5,153684,173813,2025,Medium,163748.5,20129.0,Engineering,Projected,15927,140333,83,AWS
C06XQ9JB354M,MLOps Engineer,MNC,Retail,India,Remote,Remote,Senior,5,152100,158797,2020,Small,155448.5,6697.0,Engineering,Historical,61572,141737,63,Python
XL68J0NMEOQ4,MLOps Engineer,MNC,Retail,USA,Remote,Remote,Senior,5,150630,160465,2020,Small,155547.5,9835.0,Engineering,Historical,78050,109581,81,Python
D6RUPW2W5506,Data Analyst,MNC,Tech,Australia,Sydney,Onsite,Entry,0,64542,78476,2023,Small,71509.0,13934.0,Analytics,Historical,18251,134856,62,Scikit-learn
ZY1UU9YMSZDX,Machine Learning Engineer,MNC,Healthcare,USA,Austin,Hybrid,Entry,0,60874,87160,2025,Medium,74017.0,26286.0,Engineering,Projected,28264,157838,78,Computer Vision
A7SQRF1LLKST,Data Analyst,MNC,Finance,India,Delhi,Onsite,Entry,0,51291,80043,2023,Large,65667.0,28752.0,Analytics,Historical,23361,132495,31,PyTorch
QERXDOUADVWK,Applied Scientist,Research Lab,Finance,UK,Remote,Remote,Mid,2,100724,127002,2023,Medium,113863.0,26278.0,Analytics,Historical,37780,159436,69,Python
4L1VZNQDXAMW,AI Researcher,Research Lab,Education,Germany,Remote,Remote,Entry,0,56125,88006,2020,Small,72065.5,31881.0,Analytics,Historical,30183,135985,69,Scikit-learn
0OJHE4H3GM1B,MLOps Engineer,Research Lab,Education,India,Hyderabad,Hybrid,Senior,5,142018,169762,2023,Large,155890.0,27744.0,Engineering,Historical,23361,132495,31,PyTorch
A0TPV726YG3D,MLOps Engineer,Research Lab,Education,Canada,Toronto,Onsite,Mid,2,104462,115546,2024,Medium,110004.0,11084.0,Engineering,Historical,72874,114911,71,R
J88QEOZ0KZ4Z,Applied Scientist,Research Lab,Finance,UK,Birmingham,Onsite,Entry,0,53291,71871,2024,Large,62581.0,18580.0,Analytics,Historical,62826,133255,29,PyTorch
EZ9GTWZ1UU7Z,MLOps Engineer,Research Lab,Education,Germany,Hamburg,Onsite,Senior,5,144684,168840,2026,Small,156762.0,24156.0,Engineering,Projected,21320,150323,68,PyTorch
NBCJ29YFC2HT,AI Researcher,MNC,Tech,Canada,Remote,Remote,Entry,0,60094,87135,2025,Large,73614.5,27041.0,Analytics,Projected,8294,99435,45,SQL
I22KX7N89LTA,AI Researcher,Startup,Education,India,Delhi,Onsite,Mid,2,104235,119518,2026,Small,111876.5,15283.0,Analytics,Projected,78139,97930,65,AWS
NV0H0GQ9C80E,Data Scientist,MNC,Healthcare,Australia,Brisbane,Onsite,Senior,5,149119,163658,2021,Small,156388.5,14539.0,Analytics,Historical,50035,81059,30,Python
Q7B7V1W4K2TC,MLOps Engineer,MNC,Education,Canada,Toronto,Hybrid,Mid,2,93603,111025,2024,Small,102314.0,17422.0,Engineering,Historical,72874,114911,71,R
TOM5XLK8WRU1,MLOps Engineer,Startup,Tech,Canada,Remote,Remote,Mid,2,100959,116337,2023,Small,108648.0,15378.0,Engineering,Historical,70396,108982,66,Scikit-learn
8YL68NTK63N2,Data Analyst,MNC,Tech,Australia,Brisbane,Onsite,Entry,0,54856,86349,2021,Medium,70602.5,31493.0,Analytics,Historical,50035,81059,30,Python
G8TACY15PDTZ,MLOps Engineer,MNC,Tech,Canada,Remote,Remote,Entry,0,62237,87480,2021,Small,74858.5,25243.0,Engineering,Historical,42282,78606,75,PyTorch
DB2UUIJNWPAY,Applied Scientist,Startup,Education,UK,Manchester,Onsite,Entry,0,51036,89771,2025,Large,70403.5,38735.0,Analytics,Projected,15927,140333,83,AWS
7D2KD1POXRTE,Data Analyst,Research Lab,Healthcare,USA,New York,Onsite,Mid,2,100388,109721,2022,Large,105054.5,9333.0,Analytics,Historical,55204,157026,39,GCP
TTEAVT8K06MO,MLOps Engineer,Research Lab,Finance,Australia,Melbourne,Onsite,Entry,0,52637,71029,2021,Large,61833.0,18392.0,Engineering,Historical,50035,81059,30,Python
G24479QTKCD0,Data Analyst,MNC,Healthcare,Germany,Remote,Remote,Entry,0,52100,86997,2025,Small,69548.5,34897.0,Analytics,Projected,61307,76942,79,Azure
6LQWLVUNLPAI,Machine Learning Engineer,Research Lab,Retail,USA,Boston,Hybrid,Entry,0,54533,76779,2021,Large,65656.0,22246.0,Engineering,Historical,5322,116022,30,Python
Q1RDXCK36H0W,MLOps Engineer,Startup,Tech,Australia,Melbourne,Hybrid,Mid,2,103919,121619,2025,Small,112769.0,17700.0,Engineering,Projected,61354,144132,79,GCP
HBJ6TXFO6V4E,Applied Scientist,Research Lab,Tech,Canada,Vancouver,Onsite,Senior,5,146500,166923,2024,Small,156711.5,20423.0,Analytics,Historical,72874,114911,71,R
Y1FFUU5F07B1,Machine Learning Engineer,Startup,Healthcare,Australia,Remote,Remote,Senior,5,146052,162668,2020,Large,154360.0,16616.0,Engineering,Historical,70178,160724,49,Azure
QQB9LZS34JTG,MLOps Engineer,MNC,Healthcare,India,Pune,Onsite,Mid,2,99628,126408,2026,Small,113018.0,26780.0,Engineering,Projected,78139,97930,65,AWS
SM5RRVSFFCXH,Machine Learning Engineer,Startup,Healthcare,Canada,Vancouver,Hybrid,Entry,0,59863,88504,2026,Small,74183.5,28641.0,Engineering,Projected,4000,164795,54,PyTorch
3ZRRHF4ABUFW,Data Scientist,Research Lab,Finance,Australia,Remote,Remote,Mid,2,90916,110450,2022,Small,100683.0,19534.0,Analytics,Historical,19255,160260,26,R
W5038HVQRHOF,Applied Scientist,Startup,Education,Canada,Montreal,Hybrid,Senior,5,150807,171738,2022,Small,161272.5,20931.0,Analytics,Historical,29777,113169,73,SQL
VCNEAS6Y3VG6,Applied Scientist,Startup,Education,Australia,Melbourne,Onsite,Mid,2,98246,129654,2020,Small,113950.0,31408.0,Analytics,Historical,70178,160724,49,Azure
TA7YPP5ZP7R1,AI Researcher,Research Lab,Education,UK,London,Onsite,Senior,5,141600,168942,2021,Medium,155271.0,27342.0,Analytics,Historical,67009,138221,40,TensorFlow
K5OGZ2UEAXYL,AI Researcher,Startup,Finance,UK,Remote,Remote,Entry,0,56980,86350,2024,Medium,71665.0,29370.0,Analytics,Historical,62826,133255,29,PyTorch
NJY1O2RNTJLM,MLOps Engineer,MNC,Finance,Germany,Frankfurt,Onsite,Senior,5,154008,176603,2020,Large,165305.5,22595.0,Engineering,Historical,30183,135985,69,Scikit-learn
HOMTZZF8ADF7,Data Analyst,Startup,Tech,India,Hyderabad,Hybrid,Entry,0,54310,72266,2022,Small,63288.0,17956.0,Analytics,Historical,32285,155432,67,NLP
N9WSZV83XPHX,Applied Scientist,MNC,Finance,Canada,Remote,Remote,Senior,5,140550,174644,2024,Large,157597.0,34094.0,Analytics,Historical,72874,114911,71,R
GBIAF92MOVS0,Data Scientist,Startup,Education,Australia,Remote,Remote,Senior,5,144661,178794,2026,Large,161727.5,34133.0,Analytics,Projected,57347,108156,71,GCP
I8QOAGSUSMES,AI Researcher,Research Lab,Education,Canada,Vancouver,Hybrid,Mid,2,94098,127747,2023,Medium,110922.5,33649.0,Analytics,Historical,70396,108982,66,Scikit-learn
8QQVAECW9YIL,AI Researcher,Research Lab,Education,Canada,Toronto,Hybrid,Mid,2,90159,127964,2026,Medium,109061.5,37805.0,Analytics,Projected,4000,164795,54,PyTorch
Y3C7RM6J8Y6R,Machine Learning Engineer,Startup,Finance,India,Bangalore,Hybrid,Mid,2,104299,113696,2021,Small,108997.5,9397.0,Engineering,Historical,63718,160170,37,TensorFlow
M2EC8RA484NL,Applied Scientist,MNC,Retail,India,Remote,Remote,Senior,5,142996,171748,2022,Medium,157372.0,28752.0,Analytics,Historical,32285,155432,67,NLP
SP7BM41QESLA,MLOps Engineer,Startup,Retail,India,Hyderabad,Onsite,Entry,0,59519,68301,2022,Medium,63910.0,8782.0,Engineering,Historical,32285,155432,67,NLP
JJ8MGPP1NOQU,Applied Scientist,Research Lab,Finance,Canada,Toronto,Hybrid,Senior,5,153339,158272,2025,Medium,155805.5,4933.0,Analytics,Projected,8294,99435,45,SQL
H20RAPE6WTLR,AI Researcher,Research Lab,Education,India,Chennai,Onsite,Mid,2,90781,118054,2020,Large,104417.5,27273.0,Analytics,Historical,61572,141737,63,Python
3RWQMMU7JAE5,Applied Scientist,Startup,Education,India,Remote,Remote,Entry,0,59435,86294,2025,Large,72864.5,26859.0,Analytics,Projected,24784,129592,26,PyTorch
YR06NKWFG3MW,Applied Scientist,MNC,Tech,India,Pune,Hybrid,Mid,2,91296,110308,2022,Small,100802.0,19012.0,Analytics,Historical,32285,155432,67,NLP
JXJQ5NV8OGA0,MLOps Engineer,MNC,Tech,Germany,Hamburg,Hybrid,Senior,5,143450,160469,2023,Small,151959.5,17019.0,Engineering,Historical,14857,130421,37,AWS
TAO1CJFX5LIK,MLOps Engineer,Startup,Finance,USA,Remote,Remote,Mid,2,98630,110590,2020,Small,104610.0,11960.0,Engineering,Historical,78050,109581,81,Python
Q57TE8TVQ05P,MLOps Engineer,Research Lab,Education,Australia,Melbourne,Hybrid,Mid,2,95073,116376,2023,Large,105724.5,21303.0,Engineering,Historical,18251,134856,62,Scikit-learn
LOFAS1EKTYR1,AI Researcher,Startup,Retail,India,Remote,Remote,Mid,2,103073,114598,2024,Small,108835.5,11525.0,Analytics,Historical,23453,107965,26,NLP
OUOF0ONJPI16,MLOps Engineer,Research Lab,Healthcare,USA,Austin,Onsite,Entry,0,54664,86248,2025,Large,70456.0,31584.0,Engineering,Projected,28264,157838,78,Computer Vision
GKWWJWGABTGD,AI Researcher,Startup,Retail,Germany,Munich,Hybrid,Entry,0,61912,65268,2021,Small,63590.0,3356.0,Analytics,Historical,17048,108568,78,Azure
HP2RNZBC1FJO,Applied Scientist,MNC,Finance,India,Remote,Remote,Mid,2,93148,113194,2026,Medium,103171.0,20046.0,Analytics,Projected,78139,97930,65,AWS
I1P0BQ1S9RYL,AI Researcher,Startup,Tech,USA,Remote,Remote,Senior,5,152201,173008,2024,Small,162604.5,20807.0,Analytics,Historical,18847,103070,63,AWS
MBY9IPA2VOI8,Applied Scientist,Research Lab,Retail,Germany,Hamburg,Hybrid,Entry,0,61278,84536,2021,Medium,72907.0,23258.0,Analytics,Historical,17048,108568,78,Azure
RYM81CMFTDRL,Applied Scientist,Research Lab,Healthcare,USA,Remote,Remote,Entry,0,63197,79375,2025,Small,71286.0,16178.0,Analytics,Projected,28264,157838,78,Computer Vision
0JBZUTRUTLQ5,Applied Scientist,Research Lab,Finance,USA,Seattle,Onsite,Mid,2,91128,122404,2021,Medium,106766.0,31276.0,Analytics,Historical,5322,116022,30,Python
AWNGA41IZXTN,Applied Scientist,Research Lab,Retail,Germany,Hamburg,Hybrid,Mid,2,102545,123070,2021,Large,112807.5,20525.0,Analytics,Historical,17048,108568,78,Azure
LDXB7GBDGBXN,Data Analyst,Research Lab,Education,Germany,Frankfurt,Hybrid,Senior,5,151490,174342,2022,Small,162916.0,22852.0,Analytics,Historical,31930,124738,63,GCP
ZA7X73QXM063,MLOps Engineer,Startup,Education,Germany,Remote,Remote,Senior,5,144355,172334,2020,Large,158344.5,27979.0,Engineering,Historical,30183,135985,69,Scikit-learn
8D0TGSIWG0OD,MLOps Engineer,Research Lab,Healthcare,USA,New York,Hybrid,Entry,0,61050,80031,2025,Large,70540.5,18981.0,Engineering,Projected,28264,157838,78,Computer Vision
2TSXTV76T94O,MLOps Engineer,MNC,Healthcare,UK,Remote,Remote,Entry,0,59968,72887,2024,Large,66427.5,12919.0,Engineering,Historical,62826,133255,29,PyTorch
J8QO09VS9KKH,AI Researcher,Startup,Healthcare,India,Delhi,Hybrid,Senior,5,149071,171753,2024,Large,160412.0,22682.0,Analytics,Historical,23453,107965,26,NLP
BMENUI3DO700,Data Analyst,Startup,Retail,Canada,Remote,Remote,Entry,0,63528,87596,2025,Large,75562.0,24068.0,Analytics,Projected,8294,99435,45,SQL
0UCC1M3O55IX,Applied Scientist,Startup,Retail,USA,Austin,Onsite,Entry,0,50886,74987,2024,Small,62936.5,24101.0,Analytics,Historical,18847,103070,63,AWS
SHB0OQVSHKOE,Data Scientist,MNC,Education,Germany,Munich,Onsite,Mid,2,102211,106615,2024,Medium,104413.0,4404.0,Analytics,Historical,48433,131697,40,Computer Vision
S1EEURXHW0IC,Data Analyst,MNC,Education,Germany,Remote,Remote,Mid,2,91467,108687,2025,Medium,100077.0,17220.0,Analytics,Projected,61307,76942,79,Azure
LVAK9W9PFB3H,AI Researcher,Startup,Tech,UK,Manchester,Hybrid,Entry,0,51841,89234,2020,Small,70537.5,37393.0,Analytics,Historical,76091,88490,70,NLP
AYEQAHTHSJR0,Machine Learning Engineer,Research Lab,Tech,Canada,Remote,Remote,Mid,2,96170,124103,2025,Large,110136.5,27933.0,Engineering,Projected,8294,99435,45,SQL
K2WBXANJ4X5A,MLOps Engineer,MNC,Finance,USA,San Francisco,Hybrid,Entry,0,56237,81663,2025,Small,68950.0,25426.0,Engineering,Projected,28264,157838,78,Computer Vision
H8UZB7KR0AYM,AI Researcher,Startup,Education,Germany,Berlin,Hybrid,Entry,0,54519,67031,2025,Medium,60775.0,12512.0,Analytics,Projected,61307,76942,79,Azure
8IMOE0SY5YPU,Data Analyst,MNC,Education,UK,Remote,Remote,Senior,5,145395,169718,2024,Small,157556.5,24323.0,Analytics,Historical,62826,133255,29,PyTorch
T25LZSE99F77,AI Researcher,Startup,Education,India,Hyderabad,Onsite,Senior,5,148732,178574,2020,Small,163653.0,29842.0,Analytics,Historical,61572,141737,63,Python
BL98K03W0FGE,Data Scientist,Research Lab,Education,Germany,Remote,Remote,Senior,5,144372,174844,2024,Large,159608.0,30472.0,Analytics,Historical,48433,131697,40,Computer Vision
YMYRSVZN4REG,Data Scientist,MNC,Tech,India,Hyderabad,Onsite,Entry,0,54421,78534,2021,Large,66477.5,24113.0,Analytics,Historical,63718,160170,37,TensorFlow
C795RLQIOB0N,AI Researcher,MNC,Education,Australia,Remote,Remote,Entry,0,62164,83741,2024,Large,72952.5,21577.0,Analytics,Historical,23885,143568,71,SQL
SQ3B9SO0USWB,AI Researcher,MNC,Retail,Canada,Montreal,Onsite,Entry,0,64489,74979,2026,Medium,69734.0,10490.0,Analytics,Projected,4000,164795,54,PyTorch
K7Y6QXDSGV6T,Data Analyst,MNC,Healthcare,UK,Remote,Remote,Mid,2,97387,105816,2021,Medium,101601.5,8429.0,Analytics,Historical,67009,138221,40,TensorFlow
DLXZF0DZWDZ0,Applied Scientist,Research Lab,Finance,Canada,Toronto,Onsite,Mid,2,96204,123033,2023,Small,109618.5,26829.0,Analytics,Historical,70396,108982,66,Scikit-learn
5FF1BL08KG68,Data Scientist,Research Lab,Healthcare,India,Delhi,Hybrid,Senior,5,140200,170028,2023,Medium,155114.0,29828.0,Analytics,Historical,23361,132495,31,PyTorch
5IVROCVITWU3,Data Scientist,Startup,Finance,Canada,Remote,Remote,Senior,5,140902,176406,2022,Small,158654.0,35504.0,Analytics,Historical,29777,113169,73,SQL
UVLDD9FKXZUU,Data Analyst,Research Lab,Education,India,Remote,Remote,Senior,5,145901,156174,2020,Medium,151037.5,10273.0,Analytics,Historical,61572,141737,63,Python
14CQE4LOHHCU,MLOps Engineer,Research Lab,Tech,Germany,Frankfurt,Hybrid,Entry,0,57924,88726,2025,Large,73325.0,30802.0,Engineering,Projected,61307,76942,79,Azure
4JUW7WR0R35I,AI Researcher,Startup,Tech,Australia,Melbourne,Hybrid,Senior,5,141936,155785,2023,Large,148860.5,13849.0,Analytics,Historical,18251,134856,62,Scikit-learn
9OMUWAHK2LSL,Data Scientist,Startup,Healthcare,USA,San Francisco,Onsite,Senior,5,145592,167977,2025,Large,156784.5,22385.0,Analytics,Projected,28264,157838,78,Computer Vision
G47RRBEFQ56Q,Data Analyst,Research Lab,Tech,Canada,Remote,Remote,Entry,0,63682,82074,2022,Large,72878.0,18392.0,Analytics,Historical,29777,113169,73,SQL
THY25M8KB9W4,Applied Scientist,Research Lab,Retail,Australia,Melbourne,Onsite,Senior,5,143070,174503,2020,Medium,158786.5,31433.0,Analytics,Historical,70178,160724,49,Azure
JD5N3KSGNBHD,Applied Scientist,Startup,Retail,Australia,Brisbane,Hybrid,Entry,0,64826,81385,2021,Small,73105.5,16559.0,Analytics,Historical,50035,81059,30,Python
F537YE0QZSA7,MLOps Engineer,Research Lab,Tech,Germany,Hamburg,Hybrid,Mid,2,95460,120298,2020,Small,107879.0,24838.0,Engineering,Historical,30183,135985,69,Scikit-learn
A1WHHKT1YJFE,Applied Scientist,Research Lab,Education,Canada,Montreal,Onsite,Mid,2,91677,111769,2024,Medium,101723.0,20092.0,Analytics,Historical,72874,114911,71,R
72UGL6TBB6BN,Data Scientist,MNC,Retail,Canada,Vancouver,Hybrid,Entry,0,52932,88090,2024,Large,70511.0,35158.0,Analytics,Historical,72874,114911,71,R
WL3ZYT91QE37,Data Analyst,Startup,Retail,Australia,Brisbane,Onsite,Mid,2,95085,127428,2025,Large,111256.5,32343.0,Analytics,Projected,61354,144132,79,GCP
F6JNG7L4LRCE,Data Analyst,MNC,Finance,UK,London,Hybrid,Entry,0,54624,76423,2024,Large,65523.5,21799.0,Analytics,Historical,62826,133255,29,PyTorch
32LX2TOOWT9N,AI Researcher,Startup,Education,India,Bangalore,Onsite,Mid,2,97063,119265,2024,Medium,108164.0,22202.0,Analytics,Historical,23453,107965,26,NLP
XC7URVQT3G8C,Data Scientist,Research Lab,Education,Canada,Toronto,Onsite,Entry,0,62637,77416,2022,Medium,70026.5,14779.0,Analytics,Historical,29777,113169,73,SQL
HFU131XQKWQH,AI Researcher,MNC,Education,Australia,Sydney,Onsite,Entry,0,63014,87267,2022,Medium,75140.5,24253.0,Analytics,Historical,19255,160260,26,R
A9OEKNTBZ3M5,Data Scientist,Startup,Retail,Australia,Sydney,Hybrid,Senior,5,151505,174338,2023,Large,162921.5,22833.0,Analytics,Historical,18251,134856,62,Scikit-learn
NTXRGN74F9YE,Data Scientist,Research Lab,Tech,Germany,Frankfurt,Onsite,Mid,2,92359,128636,2023,Large,110497.5,36277.0,Analytics,Historical,14857,130421,37,AWS
E346Z7WQP3NI,Data Analyst,Research Lab,Tech,UK,Remote,Remote,Entry,0,59468,81323,2026,Large,70395.5,21855.0,Analytics,Projected,69344,77388,55,R
OTN9UZERYF09,AI Researcher,MNC,Education,India,Delhi,Onsite,Mid,2,91281,122149,2024,Small,106715.0,30868.0,Analytics,Historical,23453,107965,26,NLP
